2024-06-05 15:52:05,2024-06-05 15:52:15,2,17.69
2024-06-05 15:52:10,2024-06-05 15:52:20,2,16.48
2024-06-05 15:52:15,2024-06-05 15:52:25,2,16.25
2024-06-05 15:52:20,2024-06-05 15:52:30,1,14.18
2024-06-05 15:52:25,2024-06-05 15:52:35,1,17.32
2024-06-05 15:52:30,2024-06-05 15:52:40,1,15.11
2024-06-05 15:52:35,2024-06-05 15:52:45,3,13.10
2024-06-05 15:52:40,2024-06-05 15:52:50,3,11.38
2024-06-05 15:52:45,2024-06-05 15:52:55,3,12.12
2024-06-05 15:52:50,2024-06-05 15:53,2,20.22
2024-06-05 15:52:55,2024-06-05 15:53:05,1,1401999999999999.00
