2024-06-05 15:52:05,2024-06-05 15:52:15,1,17.79
2024-06-05 15:52:05,2024-06-05 15:52:15,2,17.69
2024-06-05 15:52:05,2024-06-05 15:52:15,3,19.94
2024-06-05 15:52:10,2024-06-05 15:52:20,3,17.54
2024-06-05 15:52:10,2024-06-05 15:52:20,1,11.70
2024-06-05 15:52:10,2024-06-05 15:52:20,2,16.47
2024-06-05 15:52:15,2024-06-05 15:52:25,3,15.58
2024-06-05 15:52:15,2024-06-05 15:52:25,2,16.24
2024-06-05 15:52:15,2024-06-05 15:52:25,1,10.96
2024-06-05 15:52:20,2024-06-05 15:52:30,1,14.18
2024-06-05 15:52:20,2024-06-05 15:52:30,2,14.87
2024-06-05 15:52:20,2024-06-05 15:52:30,3,17.38
2024-06-05 15:52:25,2024-06-05 15:52:35,3,16.73
2024-06-05 15:52:25,2024-06-05 15:52:35,2,13.81
2024-06-05 15:52:25,2024-06-05 15:52:35,1,17.32
2024-06-05 15:52:30,2024-06-05 15:52:40,2,17.07
2024-06-05 15:52:30,2024-06-05 15:52:40,1,15.11
2024-06-05 15:52:30,2024-06-05 15:52:40,3,14.91
2024-06-05 15:52:35,2024-06-05 15:52:45,2,21.08
2024-06-05 15:52:35,2024-06-05 15:52:45,1,14.18
2024-06-05 15:52:40,2024-06-05 15:52:50,1,15.33
2024-06-05 15:52:35,2024-06-05 15:52:45,3,13.10
2024-06-05 15:52:40,2024-06-05 15:52:50,3,11.38
2024-06-05 15:52:45,2024-06-05 15:52:55,3,12.12
2024-06-05 15:52:40,2024-06-05 15:52:50,2,19.83
2024-06-05 15:52:45,2024-06-05 15:52:55,1,17.08
2024-06-05 15:52:45,2024-06-05 15:52:55,2,20.08
2024-06-05 15:52:50,2024-06-05 15:53,2,20.22
2024-06-05 15:52:50,2024-06-05 15:53,3,15.75
2024-06-05 15:52:50,2024-06-05 15:53,1,15.11
2024-06-05 15:52:55,2024-06-05 15:53:05,2,14.96
2024-06-05 15:52:55,2024-06-05 15:53:05,1,14.00
2024-06-05 15:53,2024-06-05 15:53:10,1,14.32
2024-06-05 15:52:55,2024-06-05 15:53:05,3,15.90
2024-06-05 15:53,2024-06-05 15:53:10,2,15.06
2024-06-05 15:53:05,2024-06-05 15:53:15,2,16.25
2024-06-05 15:53,2024-06-05 15:53:10,3,15.82
2024-06-05 15:53:05,2024-06-05 15:53:15,3,15.74
